step,state,fitness,N,K,D,rep,condition,landscape_seed,start_fitness
29,7122,0.6917884011072665,16,0,4,1,HM_channel,698830967,0.5831506517657994
30,6866,0.6851685422586836,16,0,4,1,HM_channel,698830967,0.5831506517657994
31,6866,0.6851685422586836,16,0,4,1,HM_channel,698830967,0.5831506517657994
32,7890,0.6818018715286828,16,0,4,1,HM_channel,698830967,0.5831506517657994
33,7890,0.6818018715286828,16,0,4,1,HM_channel,698830967,0.5831506517657994
34,7890,0.6818018715286828,16,0,4,1,HM_channel,698830967,0.5831506517657994
35,7890,0.6818018715286828,16,0,4,1,HM_channel,698830967,0.5831506517657994
36,7890,0.6818018715286828,16,0,4,1,HM_channel,698830967,0.5831506517657994
37,8146,0.6884217303772654,16,0,4,1,HM_channel,698830967,0.5831506517657994
38,8146,0.6884217303772654,16,0,4,1,HM_channel,698830967,0.5831506517657994
39,8146,0.6884217303772654,16,0,4,1,HM_channel,698830967,0.5831506517657994
40,7122,0.6917884011072665,16,0,4,1,HM_channel,698830967,0.5831506517657994
41,7122,0.6917884011072665,16,0,4,1,HM_channel,698830967,0.5831506517657994
42,6866,0.6851685422586836,16,0,4,1,HM_channel,698830967,0.5831506517657994
43,6866,0.6851685422586836,16,0,4,1,HM_channel,698830967,0.5831506517657994
44,6866,0.6851685422586836,16,0,4,1,HM_channel,698830967,0.5831506517657994
45,6866,0.6851685422586836,16,0,4,1,HM_channel,698830967,0.5831506517657994
46,6850,0.677720570150918,16,0,4,1,HM_channel,698830967,0.5831506517657994
47,6866,0.6851685422586836,16,0,4,1,HM_channel,698830967,0.5831506517657994
48,6866,0.6851685422586836,16,0,4,1,HM_channel,698830967,0.5831506517657994
49,6610,0.6868163206400498,16,0,4,1,HM_channel,698830967,0.5831506517657994
50,6618,0.6841517787147938,16,0,4,1,HM_channel,698830967,0.5831506517657994
0,20735,0.5831506517657994,16,0,8,1,HM_channel,698830967,0.5831506517657994
1,21190,0.6480346111823688,16,0,8,1,HM_channel,698830967,0.5831506517657994
2,21446,0.6546544700309515,16,0,8,1,HM_channel,698830967,0.5831506517657994
3,21442,0.6741430840993196,16,0,8,1,HM_channel,698830967,0.5831506517657994
4,21442,0.6741430840993196,16,0,8,1,HM_channel,698830967,0.5831506517657994
5,21458,0.6815910562070852,16,0,8,1,HM_channel,698830967,0.5831506517657994
6,23506,0.6875494713195652,16,0,8,1,HM_channel,698830967,0.5831506517657994
7,23506,0.6875494713195652,16,0,8,1,HM_channel,698830967,0.5831506517657994
8,23506,0.6875494713195652,16,0,8,1,HM_channel,698830967,0.5831506517657994
9,23506,0.6875494713195652,16,0,8,1,HM_channel,698830967,0.5831506517657994
10,23506,0.6875494713195652,16,0,8,1,HM_channel,698830967,0.5831506517657994
11,23506,0.6875494713195652,16,0,8,1,HM_channel,698830967,0.5831506517657994
12,23506,0.6875494713195652,16,0,8,1,HM_channel,698830967,0.5831506517657994
13,23506,0.6875494713195652,16,0,8,1,HM_channel,698830967,0.5831506517657994
14,23506,0.6875494713195652,16,0,8,1,HM_channel,698830967,0.5831506517657994
15,23506,0.6875494713195652,16,0,8,1,HM_channel,698830967,0.5831506517657994
16,23506,0.6875494713195652,16,0,8,1,HM_channel,698830967,0.5831506517657994
17,23506,0.6875494713195652,16,0,8,1,HM_channel,698830967,0.5831506517657994
18,23506,0.6875494713195652,16,0,8,1,HM_channel,698830967,0.5831506517657994
19,23506,0.6875494713195652,16,0,8,1,HM_channel,698830967,0.5831506517657994
20,23506,0.6875494713195652,16,0,8,1,HM_channel,698830967,0.5831506517657994
21,23506,0.6875494713195652,16,0,8,1,HM_channel,698830967,0.5831506517657994
22,23506,0.6875494713195652,16,0,8,1,HM_channel,698830967,0.5831506517657994
23,23506,0.6875494713195652,16,0,8,1,HM_channel,698830967,0.5831506517657994
24,23506,0.6875494713195652,16,0,8,1,HM_channel,698830967,0.5831506517657994
25,23506,0.6875494713195652,16,0,8,1,HM_channel,698830967,0.5831506517657994
26,7122,0.6917884011072665,16,0,8,1,HM_channel,698830967,0.5831506517657994
27,7122,0.6917884011072665,16,0,8,1,HM_channel,698830967,0.5831506517657994
28,8146,0.6884217303772654,16,0,8,1,HM_channel,698830967,0.5831506517657994
29,8146,0.6884217303772654,16,0,8,1,HM_channel,698830967,0.5831506517657994
30,21458,0.6815910562070852,16,0,8,1,HM_channel,698830967,0.5831506517657994
31,21458,0.6815910562070852,16,0,8,1,HM_channel,698830967,0.5831506517657994
32,23506,0.6875494713195652,16,0,8,1,HM_channel,698830967,0.5831506517657994
33,23514,0.6848849293943092,16,0,8,1,HM_channel,698830967,0.5831506517657994
34,23514,0.6848849293943092,16,0,8,1,HM_channel,698830967,0.5831506517657994
35,23514,0.6848849293943092,16,0,8,1,HM_channel,698830967,0.5831506517657994
36,24538,0.6815182586643084,16,0,8,1,HM_channel,698830967,0.5831506517657994
37,24538,0.6815182586643084,16,0,8,1,HM_channel,698830967,0.5831506517657994
38,24538,0.6815182586643084,16,0,8,1,HM_channel,698830967,0.5831506517657994
39,8154,0.6857571884520096,16,0,8,1,HM_channel,698830967,0.5831506517657994
40,6106,0.6797987733395295,16,0,8,1,HM_channel,698830967,0.5831506517657994
41,8154,0.6857571884520096,16,0,8,1,HM_channel,698830967,0.5831506517657994
42,8154,0.6857571884520096,16,0,8,1,HM_channel,698830967,0.5831506517657994
43,8154,0.6857571884520096,16,0,8,1,HM_channel,698830967,0.5831506517657994
44,8154,0.6857571884520096,16,0,8,1,HM_channel,698830967,0.5831506517657994
45,8154,0.6857571884520096,16,0,8,1,HM_channel,698830967,0.5831506517657994
46,7642,0.680785107984793,16,0,8,1,HM_channel,698830967,0.5831506517657994
47,7634,0.683449649910049,16,0,8,1,HM_channel,698830967,0.5831506517657994
48,7634,0.683449649910049,16,0,8,1,HM_channel,698830967,0.5831506517657994
49,7634,0.683449649910049,16,0,8,1,HM_channel,698830967,0.5831506517657994
50,7634,0.683449649910049,16,0,8,1,HM_channel,698830967,0.5831506517657994
0,61925,0.4422307060728417,16,0,1,2,HM_channel,1779618492,0.4422307060728417
1,61933,0.4779553029851065,16,0,1,2,HM_channel,1779618492,0.4422307060728417
2,62445,0.5168777413337023,16,0,1,2,HM_channel,1779618492,0.4422307060728417
3,62317,0.5488608188290123,16,0,1,2,HM_channel,1779618492,0.4422307060728417
4,64365,0.5507941013426649,16,0,1,2,HM_channel,1779618492,0.4422307060728417
5,64361,0.5473388028365933,16,0,1,2,HM_channel,1779618492,0.4422307060728417
6,60265,0.5541094537312461,16,0,1,2,HM_channel,1779618492,0.4422307060728417
7,60281,0.5525767372074639,16,0,1,2,HM_channel,1779618492,0.4422307060728417
8,60217,0.5406859094218872,16,0,1,2,HM_channel,1779618492,0.4422307060728417
9,60201,0.5422186259456695,16,0,1,2,HM_channel,1779618492,0.4422307060728417
10,58153,0.5402853434320167,16,0,1,2,HM_channel,1779618492,0.4422307060728417
11,60201,0.5422186259456695,16,0,1,2,HM_channel,1779618492,0.4422307060728417
12,60217,0.5406859094218872,16,0,1,2,HM_channel,1779618492,0.4422307060728417
13,43833,0.5479567688192964,16,0,1,2,HM_channel,1779618492,0.4422307060728417
14,43833,0.5479567688192964,16,0,1,2,HM_channel,1779618492,0.4422307060728417
15,43897,0.5598475966048732,16,0,1,2,HM_channel,1779618492,0.4422307060728417
16,43881,0.5613803131286553,16,0,1,2,HM_channel,1779618492,0.4422307060728417
17,43885,0.5648356116347271,16,0,1,2,HM_channel,1779618492,0.4422307060728417
18,43887,0.5663034589093298,16,0,1,2,HM_channel,1779618492,0.4422307060728417
19,43887,0.5663034589093298,16,0,1,2,HM_channel,1779618492,0.4422307060728417
20,43887,0.5663034589093298,16,0,1,2,HM_channel,1779618492,0.4422307060728417
21,43887,0.5663034589093298,16,0,1,2,HM_channel,1779618492,0.4422307060728417
22,60271,0.5590325995119205,16,0,1,2,HM_channel,1779618492,0.4422307060728417
23,60271,0.5590325995119205,16,0,1,2,HM_channel,1779618492,0.4422307060728417
24,60270,0.5605398721738755,16,0,1,2,HM_channel,1779618492,0.4422307060728417
25,60270,0.5605398721738755,16,0,1,2,HM_channel,1779618492,0.4422307060728417
26,60268,0.5590720248992728,16,0,1,2,HM_channel,1779618492,0.4422307060728417
27,43884,0.566342884296682,16,0,1,2,HM_channel,1779618492,0.4422307060728417
28,43900,0.5648101677728997,16,0,1,2,HM_channel,1779618492,0.4422307060728417
29,43900,0.5648101677728997,16,0,1,2,HM_channel,1779618492,0.4422307060728417
30,43900,0.5648101677728997,16,0,1,2,HM_channel,1779618492,0.4422307060728417
31,43901,0.5633028951109448,16,0,1,2,HM_channel,1779618492,0.4422307060728417
32,43901,0.5633028951109448,16,0,1,2,HM_channel,1779618492,0.4422307060728417
33,43901,0.5633028951109448,16,0,1,2,HM_channel,1779618492,0.4422307060728417
34,43901,0.5633028951109448,16,0,1,2,HM_channel,1779618492,0.4422307060728417
35,43885,0.5648356116347271,16,0,1,2,HM_channel,1779618492,0.4422307060728417
36,43887,0.5663034589093298,16,0,1,2,HM_channel,1779618492,0.4422307060728417
37,43885,0.5648356116347271,16,0,1,2,HM_channel,1779618492,0.4422307060728417
38,43884,0.566342884296682,16,0,1,2,HM_channel,1779618492,0.4422307060728417
39,43885,0.5648356116347271,16,0,1,2,HM_channel,1779618492,0.4422307060728417
40,43884,0.566342884296682,16,0,1,2,HM_channel,1779618492,0.4422307060728417
41,47980,0.5595722334020292,16,0,1,2,HM_channel,1779618492,0.4422307060728417
42,47982,0.5610400806766319,16,0,1,2,HM_channel,1779618492,0.4422307060728417
43,43886,0.5678107315712847,16,0,1,2,HM_channel,1779618492,0.4422307060728417
44,43882,0.5643554330652131,16,0,1,2,HM_channel,1779618492,0.4422307060728417
45,60266,0.5570845736678038,16,0,1,2,HM_channel,1779618492,0.4422307060728417
46,43882,0.5643554330652131,16,0,1,2,HM_channel,1779618492,0.4422307060728417
47,43886,0.5678107315712847,16,0,1,2,HM_channel,1779618492,0.4422307060728417
48,43882,0.5643554330652131,16,0,1,2,HM_channel,1779618492,0.4422307060728417
49,43626,0.5521304033236777,16,0,1,2,HM_channel,1779618492,0.4422307060728417
50,43630,0.5555857018297493,16,0,1,2,HM_channel,1779618492,0.4422307060728417
0,61925,0.4422307060728417,16,0,2,2,HM_channel,1779618492,0.4422307060728417
1,61805,0.5099383804804163,16,0,2,2,HM_channel,1779618492,0.4422307060728417
2,62317,0.5488608188290123,16,0,2,2,HM_channel,1779618492,0.4422307060728417
3,62317,0.5488608188290123,16,0,2,2,HM_channel,1779618492,0.4422307060728417
4,62317,0.5488608188290123,16,0,2,2,HM_channel,1779618492,0.4422307060728417
5,58221,0.5556314697236651,16,0,2,2,HM_channel,1779618492,0.4422307060728417
6,58221,0.5556314697236651,16,0,2,2,HM_channel,1779618492,0.4422307060728417
7,58237,0.5540987531998828,16,0,2,2,HM_channel,1779618492,0.4422307060728417
8,58221,0.5556314697236651,16,0,2,2,HM_channel,1779618492,0.4422307060728417
9,58220,0.5571387423856201,16,0,2,2,HM_channel,1779618492,0.4422307060728417
10,58216,0.5536834438795484,16,0,2,2,HM_channel,1779618492,0.4422307060728417
11,58216,0.5536834438795484,16,0,2,2,HM_channel,1779618492,0.4422307060728417
12,41832,0.5609543032769576,16,0,2,2,HM_channel,1779618492,0.4422307060728417
13,41848,0.5594215867531754,16,0,2,2,HM_channel,1779618492,0.4422307060728417
14,41848,0.5594215867531754,16,0,2,2,HM_channel,1779618492,0.4422307060728417
15,41848,0.5594215867531754,16,0,2,2,HM_channel,1779618492,0.4422307060728417
16,43896,0.5613548692668281,16,0,2,2,HM_channel,1779618492,0.4422307060728417
17,47992,0.5545842183721753,16,0,2,2,HM_channel,1779618492,0.4422307060728417
18,47992,0.5545842183721753,16,0,2,2,HM_channel,1779618492,0.4422307060728417
19,47992,0.5545842183721753,16,0,2,2,HM_channel,1779618492,0.4422307060728417
20,47994,0.556052065646778,16,0,2,2,HM_channel,1779618492,0.4422307060728417
21,45946,0.5541187831331253,16,0,2,2,HM_channel,1779618492,0.4422307060728417
22,45930,0.5556514996569076,16,0,2,2,HM_channel,1779618492,0.4422307060728417
23,45946,0.5541187831331253,16,0,2,2,HM_channel,1779618492,0.4422307060728417
24,45946,0.5541187831331253,16,0,2,2,HM_channel,1779618492,0.4422307060728417
25,47994,0.556052065646778,16,0,2,2,HM_channel,1779618492,0.4422307060728417
26,47978,0.5575847821705603,16,0,2,2,HM_channel,1779618492,0.4422307060728417
27,43882,0.5643554330652131,16,0,2,2,HM_channel,1779618492,0.4422307060728417
28,43883,0.5628481604032581,16,0,2,2,HM_channel,1779618492,0.4422307060728417
29,43883,0.5628481604032581,16,0,2,2,HM_channel,1779618492,0.4422307060728417
30,43883,0.5628481604032581,16,0,2,2,HM_channel,1779618492,0.4422307060728417
31,60265,0.5541094537312461,16,0,2,2,HM_channel,1779618492,0.4422307060728417
32,43881,0.5613803131286553,16,0,2,2,HM_channel,1779618492,0.4422307060728417
33,43880,0.5628875857906104,16,0,2,2,HM_channel,1779618492,0.4422307060728417
34,43884,0.566342884296682,16,0,2,2,HM_channel,1779618492,0.4422307060728417
35,43884,0.566342884296682,16,0,2,2,HM_channel,1779618492,0.4422307060728417
36,43885,0.5648356116347271,16,0,2,2,HM_channel,1779618492,0.4422307060728417
37,47977,0.5546096622340025,16,0,2,2,HM_channel,1779618492,0.4422307060728417
38,47977,0.5546096622340025,16,0,2,2,HM_channel,1779618492,0.4422307060728417
39,43817,0.5494894853430787,16,0,2,2,HM_channel,1779618492,0.4422307060728417
40,43818,0.5524646052796365,16,0,2,2,HM_channel,1779618492,0.4422307060728417
41,43883,0.5628481604032581,16,0,2,2,HM_channel,1779618492,0.4422307060728417
42,43882,0.5643554330652131,16,0,2,2,HM_channel,1779618492,0.4422307060728417
43,43882,0.5643554330652131,16,0,2,2,HM_channel,1779618492,0.4422307060728417
44,43883,0.5628481604032581,16,0,2,2,HM_channel,1779618492,0.4422307060728417
45,43883,0.5628481604032581,16,0,2,2,HM_channel,1779618492,0.4422307060728417
46,43883,0.5628481604032581,16,0,2,2,HM_channel,1779618492,0.4422307060728417
47,41835,0.5609148778896055,16,0,2,2,HM_channel,1779618492,0.4422307060728417
48,41835,0.5609148778896055,16,0,2,2,HM_channel,1779618492,0.4422307060728417
49,43899,0.561315443879476,16,0,2,2,HM_channel,1779618492,0.4422307060728417
50,11131,0.5403071684998173,16,0,2,2,HM_channel,1779618492,0.4422307060728417
0,61925,0.4422307060728417,16,0,4,2,HM_channel,1779618492,0.4422307060728417
1,46061,0.5241486007311117,16,0,4,2,HM_channel,1779618492,0.4422307060728417
2,48109,0.5260818832447643,16,0,4,2,HM_channel,1779618492,0.4422307060728417
3,47997,0.556532244216292,16,0,4,2,HM_channel,1779618492,0.4422307060728417
4,64367,0.5522619486172677,16,0,4,2,HM_channel,1779618492,0.4422307060728417
5,64383,0.5507292320934855,16,0,4,2,HM_channel,1779618492,0.4422307060728417
6,64383,0.5507292320934855,16,0,4,2,HM_channel,1779618492,0.4422307060728417
7,60269,0.5575647522373178,16,0,4,2,HM_channel,1779618492,0.4422307060728417
8,60269,0.5575647522373178,16,0,4,2,HM_channel,1779618492,0.4422307060728417
9,60268,0.5590720248992728,16,0,4,2,HM_channel,1779618492,0.4422307060728417
10,60268,0.5590720248992728,16,0,4,2,HM_channel,1779618492,0.4422307060728417
11,43900,0.5648101677728997,16,0,4,2,HM_channel,1779618492,0.4422307060728417
12,43900,0.5648101677728997,16,0,4,2,HM_channel,1779618492,0.4422307060728417
13,47996,0.5580395168782469,16,0,4,2,HM_channel,1779618492,0.4422307060728417
14,47996,0.5580395168782469,16,0,4,2,HM_channel,1779618492,0.4422307060728417
15,47996,0.5580395168782469,16,0,4,2,HM_channel,1779618492,0.4422307060728417
16,47996,0.5580395168782469,16,0,4,2,HM_channel,1779618492,0.4422307060728417
17,47996,0.5580395168782469,16,0,4,2,HM_channel,1779618492,0.4422307060728417
18,47996,0.5580395168782469,16,0,4,2,HM_channel,1779618492,0.4422307060728417
19,47997,0.556532244216292,16,0,4,2,HM_channel,1779618492,0.4422307060728417
20,47997,0.556532244216292,16,0,4,2,HM_channel,1779618492,0.4422307060728417
21,41836,0.5644096017830293,16,0,4,2,HM_channel,1779618492,0.4422307060728417
22,41834,0.5624221505515604,16,0,4,2,HM_channel,1779618492,0.4422307060728417
23,41834,0.5624221505515604,16,0,4,2,HM_channel,1779618492,0.4422307060728417
24,41834,0.5624221505515604,16,0,4,2,HM_channel,1779618492,0.4422307060728417
25,41834,0.5624221505515604,16,0,4,2,HM_channel,1779618492,0.4422307060728417
26,58218,0.5551512911541512,16,0,4,2,HM_channel,1779618492,0.4422307060728417
27,58223,0.5570993169982679,16,0,4,2,HM_channel,1779618492,0.4422307060728417
28,58221,0.5556314697236651,16,0,4,2,HM_channel,1779618492,0.4422307060728417
29,58221,0.5556314697236651,16,0,4,2,HM_channel,1779618492,0.4422307060728417
30,41837,0.5629023291210743,16,0,4,2,HM_channel,1779618492,0.4422307060728417
31,41853,0.5613696125972921,16,0,4,2,HM_channel,1779618492,0.4422307060728417
32,58239,0.5555666004744856,16,0,4,2,HM_channel,1779618492,0.4422307060728417
33,58239,0.5555666004744856,16,0,4,2,HM_channel,1779618492,0.4422307060728417
34,41855,0.5628374598718949,16,0,4,2,HM_channel,1779618492,0.4422307060728417
35,41855,0.5628374598718949,16,0,4,2,HM_channel,1779618492,0.4422307060728417
36,41855,0.5628374598718949,16,0,4,2,HM_channel,1779618492,0.4422307060728417
37,41853,0.5613696125972921,16,0,4,2,HM_channel,1779618492,0.4422307060728417
38,41853,0.5613696125972921,16,0,4,2,HM_channel,1779618492,0.4422307060728417
39,43884,0.566342884296682,16,0,4,2,HM_channel,1779618492,0.4422307060728417
40,43884,0.566342884296682,16,0,4,2,HM_channel,1779618492,0.4422307060728417
41,43884,0.566342884296682,16,0,4,2,HM_channel,1779618492,0.4422307060728417
42,43886,0.5678107315712847,16,0,4,2,HM_channel,1779618492,0.4422307060728417
43,43886,0.5678107315712847,16,0,4,2,HM_channel,1779618492,0.4422307060728417
44,41838,0.565877449057632,16,0,4,2,HM_channel,1779618492,0.4422307060728417
45,43886,0.5678107315712847,16,0,4,2,HM_channel,1779618492,0.4422307060728417
46,43886,0.5678107315712847,16,0,4,2,HM_channel,1779618492,0.4422307060728417
47,43886,0.5678107315712847,16,0,4,2,HM_channel,1779618492,0.4422307060728417
48,43882,0.5643554330652131,16,0,4,2,HM_channel,1779618492,0.4422307060728417
49,43882,0.5643554330652131,16,0,4,2,HM_channel,1779618492,0.4422307060728417
50,43882,0.5643554330652131,16,0,4,2,HM_channel,1779618492,0.4422307060728417
0,61925,0.4422307060728417,16,0,8,2,HM_channel,1779618492,0.4422307060728417
1,64381,0.5492613848188826,16,0,8,2,HM_channel,1779618492,0.4422307060728417
2,64377,0.545806086312811,16,0,8,2,HM_channel,1779618492,0.4422307060728417
3,64382,0.5522365047554404,16,0,8,2,HM_channel,1779618492,0.4422307060728417
4,64366,0.5537692212792227,16,0,8,2,HM_channel,1779618492,0.4422307060728417
5,64366,0.5537692212792227,16,0,8,2,HM_channel,1779618492,0.4422307060728417
6,64366,0.5537692212792227,16,0,8,2,HM_channel,1779618492,0.4422307060728417
7,64362,0.550313922773151,16,0,8,2,HM_channel,1779618492,0.4422307060728417
8,47978,0.5575847821705603,16,0,8,2,HM_channel,1779618492,0.4422307060728417
9,47978,0.5575847821705603,16,0,8,2,HM_channel,1779618492,0.4422307060728417
10,47978,0.5575847821705603,16,0,8,2,HM_channel,1779618492,0.4422307060728417
11,45930,0.5556514996569076,16,0,8,2,HM_channel,1779618492,0.4422307060728417
12,45931,0.5541442269949526,16,0,8,2,HM_channel,1779618492,0.4422307060728417
13,47979,0.5560775095086053,16,0,8,2,HM_channel,1779618492,0.4422307060728417
14,47979,0.5560775095086053,16,0,8,2,HM_channel,1779618492,0.4422307060728417
15,47979,0.5560775095086053,16,0,8,2,HM_channel,1779618492,0.4422307060728417
16,47978,0.5575847821705603,16,0,8,2,HM_channel,1779618492,0.4422307060728417
17,47976,0.5561169348959575,16,0,8,2,HM_channel,1779618492,0.4422307060728417
18,47720,0.5438919051544221,16,0,8,2,HM_channel,1779618492,0.4422307060728417
19,64104,0.5366210457570129,16,0,8,2,HM_channel,1779618492,0.4422307060728417
